market,trade_date_utc,trade_time_utc,timestamp,trade_price,trade_volume,prev_closing_price,change_price,ask_bid,sequential_id
KRW-SUI,2024-03-19,15:09:58,1710860998526,2435.0,356.57972164,2230.0,205.0,BID,17108609985260001
KRW-SUI,2024-03-19,15:09:58,1710860998526,2435.0,114.34130169,2230.0,205.0,BID,17108609985260000
KRW-SUI,2024-03-19,15:09:58,1710860998525,2435.0,649.99543466,2230.0,205.0,BID,17108609985250001
KRW-SUI,2024-03-19,15:09:58,1710860998525,2435.0,203.23955386,2230.0,205.0,BID,17108609985250000
KRW-SUI,2024-03-19,15:09:55,1710860995786,2429.0,44.92532149,2230.0,199.0,ASK,17108609957860002
KRW-SUI,2024-03-19,15:09:55,1710860995786,2429.0,7.04759426,2230.0,199.0,ASK,17108609957860001
KRW-SUI,2024-03-19,15:09:55,1710860995786,2429.0,8.23384108,2230.0,199.0,ASK,17108609957860000
KRW-SUI,2024-03-19,15:09:54,1710860994565,2430.0,1504.11180615,2230.0,200.0,ASK,17108609945650009
KRW-SUI,2024-03-19,15:09:54,1710860994565,2430.0,100.0,2230.0,200.0,ASK,17108609945650008
KRW-SUI,2024-03-19,15:09:54,1710860994565,2430.0,311.55037006,2230.0,200.0,ASK,17108609945650007
KRW-SUI,2024-03-19,15:09:54,1710860994565,2431.0,41.4214941,2230.0,201.0,ASK,17108609945650006
KRW-SUI,2024-03-19,15:09:54,1710860994565,2431.0,25.65059414,2230.0,201.0,ASK,17108609945650005
KRW-SUI,2024-03-19,15:09:54,1710860994565,2431.0,8.22706705,2230.0,201.0,ASK,17108609945650004
KRW-SUI,2024-03-19,15:09:54,1710860994565,2432.0,41.44592927,2230.0,202.0,ASK,17108609945650003
KRW-SUI,2024-03-19,15:09:54,1710860994565,2432.0,5.8836195,2230.0,202.0,ASK,17108609945650002
KRW-SUI,2024-03-19,15:09:54,1710860994565,2434.0,170.26203414,2230.0,204.0,ASK,17108609945650001
KRW-SUI,2024-03-19,15:09:54,1710860994565,2434.0,6091.80272542,2230.0,204.0,ASK,17108609945650000
KRW-SUI,2024-03-19,15:09:53,1710860993518,2435.0,30.0,2230.0,205.0,BID,17108609935180000
KRW-SUI,2024-03-19,15:09:51,1710860991704,2434.0,104.2078823,2230.0,204.0,ASK,17108609917040000
KRW-SUI,2024-03-19,15:09:48,1710860988222,2435.0,41.08463434,2230.0,205.0,BID,17108609882220000
KRW-SUI,2024-03-19,15:09:45,1710860985932,2435.0,67.54551264,2230.0,205.0,BID,17108609859320000
KRW-SUI,2024-03-19,15:09:44,1710860984048,2434.0,874.93243793,2230.0,204.0,ASK,17108609840480000
KRW-SUI,2024-03-19,15:09:40,1710860980836,2434.0,91.9548305,2230.0,204.0,ASK,17108609808360000
KRW-SUI,2024-03-19,15:09:40,1710860980757,2434.0,1168.78385898,2230.0,204.0,BID,17108609807570000
KRW-SUI,2024-03-19,15:09:40,1710860980465,2434.0,1e-08,2230.0,204.0,ASK,17108609804650000
KRW-SUI,2024-03-19,15:09:38,1710860978657,2434.0,8.21355235,2230.0,204.0,ASK,17108609786570000
KRW-SUI,2024-03-19,15:09:38,1710860978395,2435.0,533.88090349,2230.0,205.0,ASK,17108609783950003
KRW-SUI,2024-03-19,15:09:38,1710860978395,2435.0,4178.72788451,2230.0,205.0,ASK,17108609783950002
KRW-SUI,2024-03-19,15:09:38,1710860978395,2435.0,41.0677618,2230.0,205.0,ASK,17108609783950001
KRW-SUI,2024-03-19,15:09:38,1710860978395,2435.0,22.1412918,2230.0,205.0,ASK,17108609783950000
KRW-SUI,2024-03-19,15:09:38,1710860978322,2435.0,130.58744185,2230.0,205.0,ASK,17108609783220000
KRW-SUI,2024-03-19,15:09:37,1710860977339,2436.0,5.0,2230.0,206.0,ASK,17108609773390001
KRW-SUI,2024-03-19,15:09:37,1710860977339,2436.0,516.22139987,2230.0,206.0,ASK,17108609773390000
KRW-SUI,2024-03-19,15:09:33,1710860973345,2436.0,134.20121323,2230.0,206.0,ASK,17108609733450000
KRW-SUI,2024-03-19,15:09:33,1710860973074,2436.0,203.23955386,2230.0,206.0,ASK,17108609730740000
KRW-SUI,2024-03-19,15:09:32,1710860972036,2436.0,325.21878542,2230.0,206.0,ASK,17108609720360001
KRW-SUI,2024-03-19,15:09:32,1710860972036,2436.0,14.62175287,2230.0,206.0,ASK,17108609720360000
KRW-SUI,2024-03-19,15:09:29,1710860969430,2438.0,33.38003599,2230.0,208.0,BID,17108609694300001
KRW-SUI,2024-03-19,15:09:29,1710860969430,2437.0,171.53799679,2230.0,207.0,BID,17108609694300000
KRW-SUI,2024-03-19,15:09:29,1710860969034,2438.0,41.01722723,2230.0,208.0,ASK,17108609690340000
KRW-SUI,2024-03-19,15:09:23,1710860963046,2440.0,3.17320535,2230.0,210.0,BID,17108609630460002
KRW-SUI,2024-03-19,15:09:23,1710860963046,2440.0,4.1102,2230.0,210.0,BID,17108609630460001
KRW-SUI,2024-03-19,15:09:23,1710860963046,2440.0,89.70669465,2230.0,210.0,BID,17108609630460000
KRW-SUI,2024-03-19,15:09:19,1710860959842,2438.0,96.99025379,2230.0,208.0,BID,17108609598420000
KRW-SUI,2024-03-19,15:09:19,1710860959751,2438.0,325.49555856,2230.0,208.0,ASK,17108609597510000
KRW-SUI,2024-03-19,15:09:18,1710860958778,2440.0,121.0,2230.0,210.0,BID,17108609587780000
KRW-SUI,2024-03-19,15:09:17,1710860957809,2438.0,175.26482144,2230.0,208.0,ASK,17108609578090000
KRW-SUI,2024-03-19,15:09:15,1710860955599,2436.0,6.05142947,2230.0,206.0,ASK,17108609555990002
KRW-SUI,2024-03-19,15:09:15,1710860955599,2437.0,164.94619361,2230.0,207.0,ASK,17108609555990001
KRW-SUI,2024-03-19,15:09:15,1710860955599,2437.0,29.10737705,2230.0,207.0,ASK,17108609555990000
KRW-SUI,2024-03-19,15:09:15,1710860955073,2440.0,422.2,2230.0,210.0,BID,17108609550730000
KRW-SUI,2024-03-19,15:09:14,1710860954646,2439.0,324.54644959,2230.0,209.0,ASK,17108609546460001
KRW-SUI,2024-03-19,15:09:14,1710860954646,2439.0,104.0544491,2230.0,209.0,ASK,17108609546460000
KRW-SUI,2024-03-19,15:09:14,1710860954488,2440.0,33.89205912,2230.0,210.0,BID,17108609544880001
KRW-SUI,2024-03-19,15:09:14,1710860954488,2440.0,52.77522615,2230.0,210.0,BID,17108609544880000
KRW-SUI,2024-03-19,15:09:11,1710860951330,2437.0,759.87722317,2230.0,207.0,BID,17108609513300000
KRW-SUI,2024-03-19,15:09:11,1710860951285,2437.0,477.06676001,2230.0,207.0,BID,17108609512850000
KRW-SUI,2024-03-19,15:09:10,1710860950358,2437.0,80.63728695,2230.0,207.0,BID,17108609503580000
KRW-SUI,2024-03-19,15:09:10,1710860950342,2437.0,70.02255945,2230.0,207.0,BID,17108609503420000
KRW-SUI,2024-03-19,15:09:10,1710860950190,2437.0,86.2,2230.0,207.0,BID,17108609501900000
KRW-SUI,2024-03-19,15:09:10,1710860950005,2437.0,146.8,2230.0,207.0,BID,17108609500050000
KRW-SUI,2024-03-19,15:09:09,1710860949813,2437.0,50.40709433,2230.0,207.0,BID,17108609498130000
KRW-SUI,2024-03-19,15:09:09,1710860949725,2437.0,559.82127861,2230.0,207.0,BID,17108609497250001
KRW-SUI,2024-03-19,15:09:09,1710860949725,2437.0,546.38515858,2230.0,207.0,BID,17108609497250000
KRW-SUI,2024-03-19,15:09:09,1710860949688,2437.0,154.67882357,2230.0,207.0,BID,17108609496880001
KRW-SUI,2024-03-19,15:09:09,1710860949688,2437.0,53.55517643,2230.0,207.0,BID,17108609496880000
KRW-SUI,2024-03-19,15:09:09,1710860949424,2437.0,63.66317341,2230.0,207.0,BID,17108609494240000
KRW-SUI,2024-03-19,15:09:09,1710860949072,2437.0,100.78823265,2230.0,207.0,BID,17108609490720000
KRW-SUI,2024-03-19,15:09:09,1710860949056,2437.0,81.84718916,2230.0,207.0,BID,17108609490560000
KRW-SUI,2024-03-19,15:09:08,1710860948990,2437.0,205.32303338,2230.0,207.0,BID,17108609489900000
KRW-SUI,2024-03-19,15:09:08,1710860948973,2437.0,212.55522402,2230.0,207.0,BID,17108609489730000
KRW-SUI,2024-03-19,15:09:08,1710860948926,2437.0,82.51322023,2230.0,207.0,BID,17108609489260000
KRW-SUI,2024-03-19,15:09:08,1710860948727,2437.0,102.09873787,2230.0,207.0,BID,17108609487270000
KRW-SUI,2024-03-19,15:09:08,1710860948676,2437.0,56.562,2230.0,207.0,BID,17108609486760000
KRW-SUI,2024-03-19,15:09:08,1710860948628,2437.0,55.10325357,2230.0,207.0,BID,17108609486280000
KRW-SUI,2024-03-19,15:09:08,1710860948512,2437.0,48.4,2230.0,207.0,BID,17108609485120000
KRW-SUI,2024-03-19,15:09:07,1710860947987,2437.0,140.34611171,2230.0,207.0,BID,17108609479870000
KRW-SUI,2024-03-19,15:09:07,1710860947674,2437.0,41.03405826,2230.0,207.0,BID,17108609476740000
KRW-SUI,2024-03-19,15:09:07,1710860947641,2437.0,20.51702913,2230.0,207.0,BID,17108609476410000
KRW-SUI,2024-03-19,15:09:07,1710860947242,2437.0,77.23012493,2230.0,207.0,BID,17108609472420000
KRW-SUI,2024-03-19,15:09:06,1710860946798,2437.0,466.0,2230.0,207.0,BID,17108609467980000
KRW-SUI,2024-03-19,15:09:06,1710860946751,2437.0,272.74766528,2230.0,207.0,BID,17108609467510000
KRW-SUI,2024-03-19,15:09:06,1710860946624,2435.0,320.86334726,2230.0,205.0,ASK,17108609466240000
KRW-SUI,2024-03-19,15:09:06,1710860946524,2437.0,54.398164,2230.0,207.0,BID,17108609465240000
KRW-SUI,2024-03-19,15:09:03,1710860943070,2435.0,347.76315522,2230.0,205.0,ASK,17108609430700001
KRW-SUI,2024-03-19,15:09:03,1710860943070,2435.0,226.37969482,2230.0,205.0,ASK,17108609430700000
KRW-SUI,2024-03-19,15:09:02,1710860942354,2437.0,55.03882182,2230.0,207.0,BID,17108609423540000
KRW-SUI,2024-03-19,15:09:02,1710860942320,2435.0,117.42030518,2230.0,205.0,ASK,17108609423200000
KRW-SUI,2024-03-19,15:09:02,1710860942278,2437.0,121.5,2230.0,207.0,BID,17108609422780000
KRW-SUI,2024-03-19,15:09:01,1710860941862,2437.0,666.146,2230.0,207.0,BID,17108609418620000
KRW-SUI,2024-03-19,15:09:01,1710860941701,2437.0,280.6566364,2230.0,207.0,BID,17108609417010000
KRW-SUI,2024-03-19,15:09:01,1710860941424,2437.0,225.02481854,2230.0,207.0,BID,17108609414240000
KRW-SUI,2024-03-19,15:09:01,1710860941113,2437.0,286.8393722,2230.0,207.0,BID,17108609411130000
KRW-SUI,2024-03-19,15:09:00,1710860940343,2437.0,164.00164001,2230.0,207.0,BID,17108609403430000
KRW-SUI,2024-03-19,15:08:59,1710860939998,2437.0,75.42384159,2230.0,207.0,ASK,17108609399980000
KRW-SUI,2024-03-19,15:08:59,1710860939140,2437.0,14.83098587,2230.0,207.0,ASK,17108609391400001
KRW-SUI,2024-03-19,15:08:59,1710860939140,2437.0,103.95573139,2230.0,207.0,ASK,17108609391400000
KRW-SUI,2024-03-19,15:08:57,1710860937020,2435.0,412.37113402,2230.0,205.0,BID,17108609370200000
KRW-SUI,2024-03-19,15:08:56,1710860936977,2434.0,26.6449719,2230.0,204.0,ASK,17108609369770000
KRW-SUI,2024-03-19,15:08:56,1710860936954,2434.0,1418.59137811,2230.0,204.0,ASK,17108609369540004
KRW-SUI,2024-03-19,15:08:56,1710860936954,2435.0,105.55058882,2230.0,205.0,ASK,17108609369540003
